Phase,Iteration,Time,Speed,Acceleration,F Motor,F Res,F Total,F Motor/TM,F Res/TM,Torque,RPM
Accelerating,63,31.5,31.5,1.06775,131.415,7.14024,124.275,5.47562,2.19425e-312,1149.88,1173.35,1318.37,1373.3,1318.37
Accelerating,64,32,32,1.0673,131.415,7.19268,124.222,5.47562,2.19425e-312,1168.13,1191.97,1339.29,1395.1,1339.29
Accelerating,65,32.5,32.5,1.06685,131.415,7.24553,124.169,5.47562,2.19425e-312,1186.38,1210.6,1360.22,1416.9,1360.22
Accelerating,66,33,33,1.06639,131.415,7.29878,124.116,5.47562,2.19425e-312,1204.64,1229.22,1381.15,1438.69,1381.15
Accelerating,67,33.5,33.5,1.06593,131.415,7.35243,124.062,5.47562,2.19425e-312,1222.89,1247.84,1402.07,1460.49,1402.07
Accelerating,68,34,34,1.06547,131.415,7.4065,124.008,5.47562,2.19425e-312,1241.14,1266.47,1423,1482.29,1423
Accelerating,69,34.5,34.5,1.065,131.415,7.46096,123.954,5.47562,2.19425e-312,1259.39,1285.09,1443.93,1504.09,1443.93
Accelerating,70,35,35,1.06453,131.415,7.51583,123.899,5.47562,2.19425e-312,1277.64,1303.72,1464.85,1525.89,1464.85
Accelerating,71,35.5,35.5,1.06405,131.415,7.57111,123.844,5.47562,2.19425e-312,1295.9,1322.34,1485.78,1547.69,1485.78
Accelerating,72,36,36,1.04767,129.564,7.62679,121.937,5.3985,2.19425e-312,1295.64,1322.08,1485.48,1547.38,1485.48
Accelerating,73,36.5,36.5,1.03173,127.764,7.68287,120.082,5.32352,2.19425e-312,1295.39,1321.83,1485.2,1547.08,1485.2
Accelerating,74,37,37,1.0162,126.014,7.73936,118.275,5.25059,2.19425e-312,1295.15,1321.58,1484.92,1546.79,1484.92
Accelerating,75,37.5,37.5,1.00108,124.311,7.79626,116.515,5.17964,2.19425e-312,1294.91,1321.34,1484.65,1546.51,1484.65
Accelerating,76,38,38,0.986351,122.654,7.85356,114.8,5.11058,2.19425e-312,1294.68,1321.1,1484.38,1546.23,1484.38
Accelerating,77,38.5,38.5,0.971989,121.04,7.91126,113.129,5.04333,2.19425e-312,1294.46,1320.87,1484.13,1545.97,1484.13
Accelerating,78,39,39,0.957984,119.468,7.96937,111.499,4.97783,2.19425e-312,1294.24,1320.65,1483.88,1545.7,1483.88
Accelerating,79,39.5,39.5,0.944321,117.936,8.02788,109.908,4.91402,2.19425e-312,1294.02,1320.43,1483.63,1545.45,1483.63
Accelerating,80,40,40,0.930988,116.444,8.0868,108.357,4.85181,2.19425e-312,1293.82,1320.22,1483.39,1545.2,1483.39
Accelerating,81,40.5,40.5,0.917973,114.988,8.14612,106.842,4.79116,2.19425e-312,1293.61,1320.01,1483.16,1544.96,1483.16
Accelerating,82,41,41,0.905263,113.568,8.20585,105.363,4.73201,2.19425e-312,1293.42,1319.81,1482.94,1544.73,1482.94
Accelerating,83,41.5,41.5,0.892846,112.183,8.26598,103.917,4.67431,2.19425e-312,1293.22,1319.62,1482.72,1544.5,1482.72
Accelerating,84,42,42,0.880713,110.832,8.32652,102.505,4.61799,2.19425e-312,1293.04,1319.43,1482.5,1544.27,1482.5
Accelerating,85,42.5,42.5,0.868853,109.512,8.38746,101.125,4.56301,2.19425e-312,1292.85,1319.24,1482.29,1544.05,1482.29
Accelerating,86,43,43,0.857257,108.224,8.44881,99.7752,4.50933,2.19425e-312,1292.68,1319.06,1482.09,1543.84,1482.09
Accelerating,87,43.5,43.5,0.845914,106.966,8.51056,98.455,4.4569,2.19425e-312,1292.5,1318.88,1481.89,1543.63,1481.89
Accelerating,88,44,44,0.834816,105.736,8.57272,97.1633,4.40567,2.19425e-312,1292.33,1318.7,1481.69,1543.43,1481.69
Accelerating,89,44.5,44.5,0.823955,104.535,8.63528,95.8992,4.3556,2.19425e-312,1292.16,1318.53,1481.5,1543.23,1481.5
Accelerating,90,45,45,0.813323,103.36,8.69824,94.6617,4.30667,2.19425e-312,1292,1318.37,1481.31,1543.03,1481.31
Accelerating,91,45.5,45.5,0.802911,102.212,8.76161,93.4499,4.25881,2.19425e-312,1291.84,1318.2,1481.13,1542.84,1481.13
Accelerating,92,46,46,0.792713,101.088,8.82539,92.2629,4.21201,2.19425e-312,1291.68,1318.04,1480.95,1542.66,1480.95
Accelerating,93,46.5,46.5,0.78272,99.9895,8.88957,91.1,4.16623,2.19425e-312,1291.53,1317.89,1480.77,1542.47,1480.77
Accelerating,94,47,47,0.772928,98.9144,8.95415,89.9602,4.12143,2.19425e-312,1291.38,1317.74,1480.6,1542.29,1480.6
Accelerating,95,47.5,47.5,0.763328,97.8621,9.01914,88.843,4.07759,2.19425e-312,1291.24,1317.59,1480.44,1542.12,1480.44
Accelerating,96,48,48,0.753916,96.832,9.08453,87.7474,4.03467,2.19425e-312,1291.09,1317.44,1480.27,1541.95,1480.27
Accelerating,97,48.5,48.5,0.744684,95.8233,9.15033,86.673,3.99264,2.19425e-312,1290.95,1317.3,1480.11,1541.78,1480.11
Accelerating,98,49,49,0.735628,94.8354,9.21654,85.6189,3.95148,2.19425e-312,1290.82,1317.16,1479.95,1541.62,1479.95
